user_id	id	pali_1	grammar	neg	verb	trans	plus_case	meaning_1	meaning_lit	ru_meaning	sbs_meaning	sanskrit	sanskrit_root	sanskrit_root_meaning	sanskrit_root_class	root	root_has_verb	root_group	root_sign	root_meaning	root_base	construction	derivative	suffix	phonetic	compound_type	compound_construction	sbs_source_1	sbs_sutta_1	sbs_example_1	sbs_chant_pali_1	sbs_chant_eng_1	sbs_chapter_1	sbs_source_2	sbs_sutta_2	sbs_example_2	sbs_chant_pali_2	sbs_chant_eng_2	sbs_chapter_2	sbs_source_3	sbs_sutta_3	sbs_example_3	sbs_chant_pali_3	sbs_chant_eng_3	sbs_chapter_3	sbs_source_4	sbs_sutta_4	sbs_example_4	sbs_chant_pali_4	sbs_chant_eng_4	sbs_chapter_4	antonym	synonym	variant	commentary	notes	sbs_notes	link	sbs_index	sbs_audio	test	feedback	tags
12973	12332	āyoga 1	masc		caus		+loc	devotion (to); practice (of); exertion (in); pursuit (of)	yoking			āyoga	√yuj	join	2, 7	√yuj	･	2	*e	yoke, join	√yuj + *e > yoje (caus)	ā + yoje > yoge + a	kita	a	u > o<br>j > g			DHP 185	buddhavaggo	anūpavādo anūpaghāto,<br>pātimokkhe ca saṃvaro,<br>mattaññutā ca bhattasmiṃ,<br>pantañ'ca sayan'āsanaṃ,<br>adhicitte ca <b>āyogo</b>,<br>etaṃ buddhāna sāsanaṃ.	Ovāda-pāṭimokkha-gāthā	The Pāṭimokkha Exhortation	Verses							DN 9.4	poṭṭhapādasuttaṃ, saññāattakathā	dujjānaṃ kho etaṃ, poṭṭhapāda, tayā aññadiṭṭhikena aññakhantikena aññarucikena aññatra-<b>ayogena</b> aññatr'ācariyakena, saññā purisassa attā'ti vā, aññā'va saññā añño attā'ti vā'ti.											anuyoga						09n	[sound:āyoga.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=āyoga 1&entry.1433863141=SBS"">Fix it here</a>"	Ovāda-pāṭimokkha-gāthā   
3695	112	akaraṇa 1	nt, act, from na karoti	neg			+gen	non-doing (of); not performing				akaraṇa	√kṛ	make	1, 2, 5, 8	√kar	･	7	o	do, make		na > a + √kar + aṇa	kita	aṇa		kammadhāraya	na + karaṇa	DHP 183	buddhavaggo	sabbapāpassa <b>akaraṇaṃ</b>,<br>kusalassa upasampadā,<br>sacittapariyodapanaṃ,<br>etaṃ buddhāna sāsanaṃ.	Ovāda-pāṭimokkha-gāthā	The Pāṭimokkha Exhortation	Verses	DHP 333	nāgavaggo	sukhaṃ yāva jarā sīlaṃ,<br>sukhā saddhā patiṭṭhitā,<br>sukho paññāya paṭilābho,<br>pāpānaṃ <b>akaraṇaṃ</b> sukhaṃ.																karaṇa							09n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=akaraṇa 1&entry.1433863141=SBS"">Fix it here</a>"	Ovāda-pāṭimokkha-gāthā   
33646	50950	mattaññutā	fem, abstr, comp, from mattaññu				+loc	moderation (in); knowing the correct amount (of); temperance (in)	measuring knowing state			mātrā + jñā +										matta + ñū + tā<br>mattaññu + tā	taddhita	tā		dutiyā tappurisa	matt<b>aṃ</b> + ññutā	DHP 185	buddhavaggo	anūpavādo anūpaghāto,<br>pātimokkhe ca saṃvaro,<br><b>mattaññutā</b> ca bhattasmiṃ,<br>pantañ'ca sayan'āsanaṃ,<br>adhicitte ca āyogo,<br>etaṃ buddhāna sāsanaṃ.	Ovāda-pāṭimokkha-gāthā	The Pāṭimokkha Exhortation	Verses	AN 8.79	parihānasuttaṃ	na kamm'ārāmatā, na bhass'ārāmatā, na nidd'ārāmatā, na saṅgaṇik'ārāmatā, indriyesu guttadvāratā, bhojane <b>mattaññutā</b>, asaṃsagg'ārāmatā, nippapañc'ārāmatā.	Aparihāniya-dhammā	Principles of Non-Decline	Teachings																(DNa) <b>mattaññutā</b>'ti paṭiggahaṇaparibhogavasena pamāṇaññutā.<br>(DHPa) <b>mattaññutā</b>'ti mattaññubhāvo pamāṇajānanaṃ.				09n	[sound:mattaññutā.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=mattaññutā&entry.1433863141=SBS"">Fix it here</a>"	Ovāda-pāṭimokkha-gāthā Aparihāniya-dhammā  
7346	5489	anūpavāda	masc, from na upavadati	neg				not blaming; without insulting; not abusing				na + upavāda	√vad	speak	1	√vad	･	1	a	say, speak		na > an + upa + √vad > vād + *a	kita	*a	a > ā<br>with metrically lengthened ū	kammadhāraya	na + upavāda	DHP 185	buddhavaggo	<b>anūpavādo</b> anūpaghāto,<br>pātimokkhe ca saṃvaro,<br>mattaññutā ca bhattasmiṃ,<br>pantañ'ca sayan'āsanaṃ,<br>adhicitte ca āyogo,<br>etaṃ buddhāna sāsanaṃ.	Ovāda-pāṭimokkha-gāthā	The Pāṭimokkha Exhortation	Verses																			upavāda							09n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=anūpavāda&entry.1433863141=SBS"">Fix it here</a>"	Ovāda-pāṭimokkha-gāthā   
43730	44395	parūpaghātī	adj, comp					who harms others; injures others				para + upaghātin										para + upaghātī				dutiyā tappurisa	par<b>aṃ</b> + upaghātī	DHP 184	buddhavaggo	khantī paramaṃ tapo titikkhā,<br>nibbānaṃ paramaṃ vadanti buddhā,<br>na hi pabbajito <b>par'ūpaghātī</b>,<br>na samaṇo hoti paraṃ viheṭhayanto.	Ovāda-pāṭimokkha-gāthā	The Pāṭimokkha Exhortation	Verses																										09n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=parūpaghātī&entry.1433863141=SBS"">Fix it here</a>"	Ovāda-pāṭimokkha-gāthā   
2017	3179	adhicitta	nt, from citta					meditation; mental development; higher consciousness	higher mind			adhicitta	√cit √cint	perceive, know, appear	1, 2, 3	√cit	･	8	*e	think, intend		adhi + √cit + ta	kita	ta				DHP 185	buddhavaggo	anūpavādo anūpaghāto,<br>pātimokkhe ca saṃvaro,<br>mattaññutā ca bhattasmiṃ,<br>pantañ'ca sayan'āsanaṃ,<br><b>adhicitte</b> ca āyogo,<br>etaṃ buddhāna sāsanaṃ.	Ovāda-pāṭimokkha-gāthā	The Pāṭimokkha Exhortation	Verses	MN 20	vitakkasaṇṭhānasuttaṃ	<b>adhicittam</b>'anuyuttena, bhikkhave, bhikkhunā pañca nimittāni kālena kālaṃ manasi kātabbāni. katamāni pañca?				AN 3.89	tatiyasikkhāsuttaṃ	tisso imā, bhikkhave, sikkhā yatth'etaṃ sabbaṃ samodhānaṃ gacchati. katamā tisso? adhisīlasikkhā, <b>adhicitta</b>sikkhā, adhipaññāsikkhā.													(DNa) aṭṭha samāpattiyo cittaṃ, vipassanāpādakajjhānaṃ <b>adhicittaṃ</b>.				09n	[sound:adhicitta.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=adhicitta&entry.1433863141=SBS"">Fix it here</a>"	Ovāda-pāṭimokkha-gāthā   
66679	69748	viheṭhayanta	prp of viheṭhayati			trans	+acc	harming; vexing; annoying; troubling				viheṭhayat	√heṭh	vex, harass	1, 9	√heṭh	･	8	*aya	harass, annoy	√heṭh + aya > heṭhaya	vi + heṭhaya + nta	kita	nta				DHP 184	buddhavaggo	khantī paramaṃ tapo titikkhā,<br>nibbānaṃ paramaṃ vadanti buddhā,<br>na hi pabbajito par'ūpaghātī,<br>na samaṇo hoti paraṃ <b>viheṭhayanto</b>.	Ovāda-pāṭimokkha-gāthā	The Pāṭimokkha Exhortation	Verses																				viheṭhenta						09n	[sound:viheṭhayanta.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=viheṭhayanta&entry.1433863141=SBS"">Fix it here</a>"	Ovāda-pāṭimokkha-gāthā   
24960	13452	itara 2	pron, from ima					rest of				itara										ima + tara	taddhita	tara				DHP 085	paṇḍitavaggo	appakā te manussesu,<br>ye janā pāragāmino,<br>ath'āyaṃ <b>itarā</b> pajā,<br>tīram'ev'ānudhāvati.	Ti-lakkhaṇā	The Three Characteristics	Verses																										10n	[sound:itara.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=itara 2&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
10896	2815	athāyaṃ	sandhi, ind + pron					but this; then this; and this				atha + ayam										atha + ayaṃ						DHP 085	paṇḍitavaggo	appakā te manussesu,<br>ye janā pāragāmino,<br><b>ath'āyaṃ</b> itarā pajā,<br>tīram'ev'ānudhāvati.	Ti-lakkhaṇā	The Three Characteristics	Verses	MN 43	mahāvedallasuttaṃ	yadā kho, āvuso, imaṃ kāyaṃ tayo dhammā jahanti, āyu usmā ca viññāṇaṃ, <b>ath'āyaṃ</b> kāyo ujjhito avakkhitto seti, yathā kaṭṭhaṃ acetanan'ti.																							10n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=athāyaṃ&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
42267	45752	pārameti	pr, comp vb					goes to the far shore; crosses over														pāraṃ + eti						DHP 086	paṇḍitavaggo	ye ca kho sammadakkhāte,<br>dhamme dhamm'ānuvattino, <br>te janā <b>pāram'essanti</b>,<br>maccudheyyaṃ suduttaraṃ.	Ti-lakkhaṇā	The Three Characteristics	Verses																						(DHPa) <b>pāram'essantī</b>'ti te evarūpā janā nibbānapāraṃ gamissanti.				10n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pārameti&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
6886	4588	anudhāvati 1	pr			trans	+acc	runs along; sprints along				anudhāvate	√dhāv	run	1	√dhāv	･	1	a	run, flow	√dhāv + a > dhāva	anu + dhāva + ti						DHP 085	paṇḍitavaggo	appakā te manussesu,<br>ye janā pāragāmino,<br>ath'āyaṃ itarā pajā,<br>tīram'eva-<b>anudhāvati</b>.	Ti-lakkhaṇā	The Three Characteristics	Verses																										10n	[sound:anudhāvati.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=anudhāvati 1&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
59301	29623	tatrābhiratimicchati	pr, comp vb					wishes to find pleasure there; wants to get enjoyment there			such delight one desires	tatra + abhirati + icchati										tatra + abhiratiṃ + icchati						DHP 088	paṇḍitavaggo	<b>tatr'ābhiratim'iccheyya</b>, hitvā kāme akiñcano, <br>pariyodapeyya attānaṃ, cittaklesehi paṇḍito.	Ti-lakkhaṇā	The Three Characteristics	Verses																						(DHPa) <b>tatr'ābhiratim'iccheyyā</b>'ti yasmiṃ anālayasaṅkhāte viveke nibbāne imehi sattehi durabhiramaṃ, tatra abhiratiṃ iccheyya.				10n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=tatrābhiratimicchati&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
51761	60730	sammadakkhāta	adj, comp					well taught; well preached				samyak + ākhyāta										sammā + [d] + akkhāta			+d	kammadhāraya	sammā + [d] + akkhāta	DHP 086	paṇḍitavaggo	ye ca kho <b>samma'd'akkhāte</b>,<br>dhamme dhamm'ānuvattino,<br>te janā pāram'essanti,<br>maccudheyyaṃ suduttaraṃ.	Ti-lakkhaṇā	The Three Characteristics	Verses							MN 112	chabbisodhanasuttaṃ	anabhinanditvā appaṭikkositvā pañho pucchitabbo, cattāro'me, āvuso, vohārā tena bhagavatā jānatā passatā arahatā sammāsambuddhena <b>samma'd'akkhātā</b>. katame cattāro?											sudesita, svākkhāta						10n	[sound:sammadakkhāta.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sammadakkhāta&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
20434	33911	dūrama	adj, from rama				+loc	difficult to delight (in); hard to enjoy				dus + rama	√ram	be or make content	1	√ram	･	1	a	delight, please		dur > dū + √ram + a	kita	a	dur > dū	kammadhāraya	dur + rāma	DHP 087	paṇḍitavaggo	kaṇhaṃ dhammaṃ vippahāya,<br>sukkaṃ bhāvetha paṇḍito,<br>okā anokam'āgamma,<br>viveke yattha <b>dūramaṃ</b>.	Ti-lakkhaṇā	The Three Characteristics	Verses																										10n	[sound:dūrama.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dūrama&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
53649	56771	saṅkhāra 4	masc, from saṅkharoti					condition; conditioned thing; construction; fabrication; concoction	making together			saṃskāra	√kṛ	make	1, 2, 5, 8	√kar	･	7	o	do, make		saṃ + √kar > khār + *a	kita	*a	ṃ > ṅ<br>k > kh (Kacc 20, 27)<br>a > ā			DHP 277	maggavaggo	sabbe <b>saṅkhārā</b> aniccā'ti,<br>yadā paññāya passati,<br>atha nibbindati dukkhe,<br>esa maggo visuddhiyā.	Ti-lakkhaṇā	The Three Characteristics	Verses	DN 16.36	mahāparinibbānasuttaṃ	atha kho bhagavā bhikkhū āmantesi, handa dāni, bhikkhave, āmantayāmi vo, vayadhammā <b>saṅkhārā</b> appamādena sampādethā'ti. ayaṃ tathāgatassa pacchimā vācā.				AN 10.60	girimānandasuttaṃ	etaṃ santaṃ etaṃ paṇītaṃ yad'idaṃ sabba<b>saṅkhāra</b>samatho sabb'ūpadhippaṭinissaggo taṇhākkhayo nirodho nibbānan'ti.										asaṅkhāra	abhisaṅkhāra	saṅkāra					10n	[sound:saṅkhāra.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṅkhāra 4&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
31794	50625	maccudheyya	nt, comp					realm of death; sphere of death; power of death				mṛtyu + dheya										maccu + dheyya				chaṭṭhī tappurisa	macc<b>uno</b> + dheyya	DHP 086	paṇḍitavaggo	ye ca kho samma'd'akkhāte,<br>dhamme dhamm'ānuvattino,<br>te janā pāram'essanti,<br><b>maccudheyyaṃ</b> suduttaraṃ.	Ti-lakkhaṇā	The Three Characteristics	Verses	SNP 67	bhadrāvudha māṇava pucchā<br>pārāyanavaggo 12	tasmā pajānaṃ na upādiyetha,<br>bhikkhu sato kiñcanaṃ sabbaloke,<br>ādānasatte iti pekkhamāno,<br>pajaṃ imaṃ <b>maccudheyye</b> visattan'ti.																amaccudheyya			(SNa) <b>maccudheyyassā</b>'ti tebhūmakavaṭṭassa. tañ'hi maccuno patiṭṭhān'aṭṭhena maccudheyyan'ti vuccati.				10n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=maccudheyya&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
14292	49849	bhāveti	pr, caus of bhavati			trans	+acc	cultivates; develops	causes to become			bhāvayati	√bhū	be	1	√bhū	･	1	*e	be, become	√bhū + *e > bhāve (caus)	bhāve + ti			ū > āv			DHP 087	paṇḍitavaggo	kaṇhaṃ dhammaṃ vippahāya,<br>sukkaṃ <b>bhāvetha</b> paṇḍito,<br>okā anokam'āgamma,<br>viveke yattha dūramaṃ.	Ti-lakkhaṇā	The Three Characteristics	Verses	AN 2.19	adhikaraṇavaggo	kusalaṃ, bhikkhave, <b>bhāvetha</b>. sakkā, bhikkhave, kusalaṃ bhāvetuṃ. no ce'daṃ, bhikkhave, sakkā abhavissa kusalaṃ bhāvetuṃ, n'āhaṃ evaṃ vadeyyaṃ, kusalaṃ, bhikkhave, <b>bhāvethā</b>'ti.				AN 7.61	pacalāyamānasuttaṃ	ālokasaññaṃ manasi kareyyāsi, divāsaññaṃ adhiṭṭhaheyyāsi – yathā divā tathā rattiṃ yathā rattiṃ tathā divā. iti vivaṭena cetasā apariyonaddhena sa'p'pabhāsaṃ cittaṃ <b>bhāveyyāsi</b>											bhāvayati						10n	[sound:bhāveti.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhāveti&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
25317	27906	janā	masc pl of jana					men; people; population				janāḥ	√jan	give birth, be born	4	√jan	･	3	ya	be born, produce		√jan + a + ā<br>jana + ā						DHP 085	paṇḍitavaggo	appakā te manussesu, ye <b>janā</b> pāragāmino.<br>ath'āyaṃ itarā pajā, tīram'ev'ānudhāvati.	Ti-lakkhaṇā	The Three Characteristics	Verses	SNP 44	jarāsuttaṃ<br>aṭṭhakavaggo 6	diṭṭhā'pi sutā'pi te <b>janā</b>,<br>yesaṃ nāmam'idaṃ pavuccati,<br>nāmaṃ yev'āvasissati,<br>akkheyyaṃ petassa jantuno.				DHP 026	appamādavaggo	pamādam'anuyuñjanti,<br>bālā dummedhino <b>janā</b>,<br>appamādañ'ca medhāvī,<br>dhanaṃ seṭṭhaṃ'va rakkhati.				SN 1.47	vanaropasuttaṃ	papañ'ca udapānañ'ca, ye dadanti upassayaṃ.<br>tesaṃ divā ca ratto ca, sadā puññaṃ pavaḍḍhati.<br>dhammaṭṭhā sīlasampannā, te <b>janā</b> saggagāmino'ti.					jana, janeta, loka						10n	[sound:janā.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=janā&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
69379	53738	yadā	ind, adv, from ya					when; whenever				yadā										ya + dā	taddhita	dā				DHP 277	maggavaggo	sabbe saṅkhārā aniccā'ti,<br><b>yadā</b> paññāya passati,<br>atha nibbindati dukkhe,<br>esa maggo visuddhiyā.	Ti-lakkhaṇā	The Three Characteristics	Verses	SN 35.247	chappāṇakasuttaṃ	<b>yadā</b> kho te, bhikkhave, chappāṇakā jhattā assu kilantā, atha tam'eva khīlaṃ vā thambhaṃ vā upatiṭṭheyyuṃ, upanisīdeyyuṃ, upanipajjeyyuṃ.				AN 3.66	kesamuttisuttaṃ	<b>yadā</b> tumhe attanā'va jāneyyātha, ime dhammā kusalā, ime dhammā anavajjā, ime dhammā viññuppasatthā, ime dhammā samattā samādinnā hitāya sukhāya saṃvattantī'ti, atha tumhe upasampajja vihareyyātha.																	10n	[sound:yadā.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=yadā&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
19277	35286	dheyya 1	nt, in comps, ptp of dahati				+gen	realm (of); sphere (of); power (of); influence (of)	to be put			dheya	√dhā	put	1, 2, 3	√dhā	･	1	a	place, support		√dhā + eyya	kicca	eyya				DHP 086	paṇḍitavaggo	ye ca kho sammadakkhāte, dhamme dhamm'ānuvattino,<br>te janā pāram'essanti, maccu<b>dheyyaṃ</b> suduttaraṃ.	Ti-lakkhaṇā	The Three Characteristics	Verses	DHP 034	cittavaggo	vārijo'va thale khitto,<br>okam'okata'ubbhato,<br>pariphandat'idaṃ cittaṃ,<br>māra<b>dheyyaṃ</b> pahātave.				SNP 67	bhadrāvudha māṇava pucchā<br>pārāyanavaggo 12	tasmā pajānaṃ na upādiyetha,<br>bhikkhu sato kiñcanaṃ sabbaloke,<br>ādānasatte iti pekkhamāno,<br>pajaṃ imaṃ maccu<b>dheyye</b> visattan'ti.											avacara, ādhipateyya, āyatana						10n	[sound:dheyya.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dheyya 1&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
24434	71238	hitvā	abs of jahati			trans	+acc	having left; having left behind; having abandoned				hitvā	√hā	leave	3	√hā	･	1	a	abandon		√hā + itvā						DHP 088	paṇḍitavaggo	tatr'ābhiratim'iccheyya,<br><b>hitvā</b> kāme akiñcano,<br>pariyodapeyya attānaṃ,<br>cittaklesehi paṇḍito.	Ti-lakkhaṇā	The Three Characteristics	Verses	SNP 61	upasīva māṇava pucchā<br>pārāyanavaggo 6	sabbesu kāmesu yo vītarāgo,<br>ākiñcaññaṃ nissito <b>hitvā</b> m'aññaṃ,<br>saññāvimokkhe parame'dhimutto,<br>tiṭṭheyya so tattha anānuyāyī.				DHP 091	arahantavaggo	uyyuñjanti satīmanto, na nikete ramanti te, <br>haṃsā'va pallalaṃ <b>hitvā</b>, okam'okaṃ jahanti te.											cajitvā, cajitvāna, vijahitvā, vipiṭṭhikatvāna, hitvāna						10n	[sound:hitvā.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=hitvā&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
71108	30924	tīramevānudhāvati	sandhi, nt + ind + pr					just runs along this shore; only runs up and down along this bank			ever wandering on this shore											tīraṃ + eva + anudhāvati						DHP 085	paṇḍitavaggo	appakā te manussesu,<br>ye janā pāragāmino.<br>ath'āyaṃ itarā pajā,<br><b>tīram'ev'ānudhāvati</b>.	Ti-lakkhaṇā	The Three Characteristics	Verses																						(SNa) <b>tīram'ev'ānudhāvatī</b>'ti vaṭṭam'eva anudhāvati, vaṭṭe vicarati.				10n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=tīramevānudhāvati&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
60354	30918	tīra	nt					shore; riverbank; beach				tīra	√tṝ √tṛ	pass	1, 3, 5, 6, 8	√tir	･	1	a	cross		√tir > tīr + *a	kita	*a	i > ī			DHP 085	paṇḍitavaggo	appakā te manussesu,<br>ye janā pāragāmino,<br>ath'āyaṃ itarā pajā,<br><b>tīram</b>'ev'ānudhāvati.	Ti-lakkhaṇā	The Three Characteristics	Verses	UD 45	uposathasuttaṃ	yaṃ hoti mahāsamudde mataṃ kuṇapaṃ taṃ khippam'eva <b>tīraṃ</b> vāheti, thalaṃ ussāreti.				SN 35.241	paṭhamadārukkhandhopamasuttaṃ	orimaṃ <b>tīran'</b>ti kho chann'etaṃ ajjhattikānaṃ āyatanānaṃ adhivacanaṃ. pārimaṃ <b>tīran'</b>ti kho channetaṃ bāhirānaṃ āyatanānaṃ adhivacanaṃ.																	10n	[sound:tīra.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=tīra&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
10866	2795	atha 2	ind					but; rather; even				atha																DHP 085	paṇḍitavaggo	appakā te manussesu,<br>ye janā pāragāmino,<br><b>atha</b>-ayaṃ itarā pajā,<br>tīram'ev'ānudhāvati.	Ti-lakkhaṇā	The Three Characteristics	Verses							DHP 136	daṇḍavaggo	<b>atha</b> pāpāni kammāni,<br>karaṃ bālo na bujjhati,<br>sehi kammehi dummedho,<br>aggidaḍḍho'va tappati.				MN 107	gaṇakamoggallānasuttaṃ	<b>atha </b>ca pana bhoto gotamassa sāvakā bhotā gotamena evaṁ ovadīyamānā evaṁ anusāsīyamānā appekacce accantaṁ niṭṭhaṁ nibbānaṁ ārādhenti, ekacce nārādhentī”ti?					tu						10n	[sound:atha.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=atha 2&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
60192	30816	tilakkhaṇa 1	nt, comp					three characteristics (of impermanence, suffering and non-self)				tri + lakṣaṇa										ti + lakkhaṇa				digu	tīṇi + lakkhaṇāni	Thai		handa mayaṁ <b>tilakkhaṇ</b>'ādigāthāyo bhaṇāmase	Ti-lakkhaṇā	The Three Characteristics	Verses																										10n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=tilakkhaṇa 1&entry.1433863141=SBS"">Fix it here</a>"	Ti-lakkhaṇā   
