user_id	id	pali_1	grammar	neg	verb	trans	plus_case	meaning_1	meaning_lit	ru_meaning	sanskrit	sanskrit_root	sanskrit_root_meaning	sanskrit_root_class	root	root_has_verb	root_group	root_sign	root_meaning	root_base	construction	derivative	suffix	phonetic	compound_type	compound_construction	sbs_source_1	sbs_sutta_1	sbs_example_1	link	sbs_audio	test	feedback
33803	53282	medhaga	masc, from medhati					argument; dispute; differences		спор; пререкание; ссора; разногласие	methana	√mith	alternate, altercate	1	√medh	×	1	a	hurt, harm		√medh + aka > aga	kita	aka	k > g			DHP 006	yamakavaggo	pare ca na vijānanti,<br>mayam'ettha yamāmase,<br>ye ca tattha vijānanti,<br>tato sammanti <b>medhagā</b>.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=medhaga&entry.1433863141=Parittas"">Fix it here</a>"
69507	53785	yamati	pr			intrans		dies		умирает		√yam	reach	1	√yam	･	1	a	control, strive, end	√yam + a > yama	yama + ti						DHP 006	yamakavaggo	pare ca na vijānanti,<br>mayam'ettha <b>yamāmase</b>,<br>ye ca tattha vijānanti,<br>tato sammanti medhagā.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=yamati&entry.1433863141=Parittas"">Fix it here</a>"
10049	9661	asaṃvuta 2	pp of na saṃvarati	neg			+loc	unrestrained (in); uncontrolled (in); unguarded (in)		несдержанный; необузданный	asaṃvṛta	√vṛ	cover	1, 5, 9	√var	･	1	a	cover, dress, restrain		na > a + saṃ + √var > vur + ta	kita	ta	a > u<br>rt > t	kammadhāraya	na + saṃvuta	DHP 007	yamakavaggo	subh'ānupassiṃ viharantaṃ,<br>indriyesu <b>asaṃvutaṃ</b>,<br>bhojanamhi c'āmattaññuṃ,<br>kusītaṃ hīnavīriyaṃ,<br>taṃ ve pasahati māro,<br>vāto rukkhaṃ'va dubbalaṃ.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=asaṃvuta 2&entry.1433863141=Parittas"">Fix it here</a>"
43797	44624	pasahati 1	pr			trans	+acc	overcomes; overpowers; conquers		охватывает; покоряет; побеждает	prasahate	√sah	prevail	1, 2, 4	√sah	･	1	a	overcome, prevail	√sah + a > saha	pa + saha + ti						DHP 007	yamakavaggo	subh'ānupassiṃ viharantaṃ,<br>indriyesu asaṃvutaṃ,<br>bhojanamhi c'āmattaññuṃ,<br>kusītaṃ hīnavīriyaṃ,<br>taṃ ve <b>pasahati</b> māro,<br>vāto rukkhaṃ'va dubbalaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pasahati 1&entry.1433863141=Parittas"">Fix it here</a>"
65380	66734	vāta 1	masc, pp of vāti					wind		ветер; воздух	vāta	√vā	blow	2	√vā	･	1	a	blow, emit odour		√vā + ta	kita	ta				DHP 007	yamakavaggo	subh'ānupassiṃ viharantaṃ,<br>indriyesu asaṃvutaṃ,<br>bhojanamhi c'āmattaññuṃ,<br>kusītaṃ hīnavīriyaṃ,<br>taṃ ve pasahati māro,<br><b>vāto</b> rukkhaṃ'va dubbalaṃ.		[sound:vāta.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vāta 1&entry.1433863141=Parittas"">Fix it here</a>"
4685	8487	amattaññū	adj, comp	neg				immoderate	not knowing the measure	неумеренный	na + mātrā + jñā										na > a + matta + ñū				kammadhāraya	na + mattaññū	DHP 007	yamakavaggo	subh'ānupassiṃ viharantaṃ,<br>indriyesu asaṃvutaṃ,<br>bhojanamhi ca-<b>amattaññuṃ</b>,<br>kusītaṃ hīnavīriyaṃ,<br>taṃ ve pasahati māro,<br>vāto rukkhaṃ'va dubbalaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=amattaññū&entry.1433863141=Parittas"">Fix it here</a>"
19969	33673	dubbala 1	adj, from bala					frail; weak; feeble		хилый; слабый	durbala	√bal	be strong	2	√bal	･	1	a	be strong, live		dur + √bal + a	kita	a		kammadhāraya	dur + bala	DHP 007	yamakavaggo	subh'ānupassiṃ viharantaṃ,<br>indriyesu asaṃvutaṃ,<br>bhojanamhi c'āmattaññuṃ,<br>kusītaṃ hīnavīriyaṃ,<br>taṃ ve pasahati māro,<br>vāto rukkhaṃ'va <b>dubbalaṃ</b>.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dubbala 1&entry.1433863141=Parittas"">Fix it here</a>"
48896	55044	rukkha 1	masc					tree		дерево	vṛkṣa																DHP 007	yamakavaggo	subh'ānupassiṃ viharantaṃ,<br>indriyesu asaṃvutaṃ,<br>bhojanamhi c'āmattaññuṃ,<br>kusītaṃ hīnavīriyaṃ,<br>taṃ ve pasahati māro,<br>vāto <b>rukkhaṃ</b>'va dubbalaṃ.		[sound:rukkha.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=rukkha 1&entry.1433863141=Parittas"">Fix it here</a>"
24789	13742	indriya 1	nt, abstr, from indra					sense; mental faculty; power	belonging to Inda	чувство; способность	indriya										indra + iya	taddhita	iya				DHP 007	yamakavaggo	subh'ānupassiṃ viharantaṃ,<br><b>indriyesu</b> asaṃvutaṃ,<br>bhojanamhi c'āmattaññuṃ,<br>kusītaṃ hīnavīriyaṃ,<br>taṃ ve pasahati māro,<br>vāto rukkhaṃ'va dubbalaṃ.		[sound:indriya.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=indriya 1&entry.1433863141=Parittas"">Fix it here</a>"
14690	50382	bhojana 2	nt, act, from bhuñjati					eating; taking food		питание; принятие пищи	bhojana	√bhuj	enjoy	6, 7	√bhuj	･	2	ṃa	use, eat, enjoy		√bhuj > bhoj + *ana	kita	*ana	u > o			DHP 007	yamakavaggo	subh'ānupassiṃ viharantaṃ,<br>indriyesu asaṃvutaṃ,<br><b>bhojanamhi</b> c'āmattaññuṃ,<br>kusītaṃ hīnavīriyaṃ,<br>taṃ ve pasahati māro,<br>vāto rukkhaṃ'va dubbalaṃ.		[sound:bhojana.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhojana 2&entry.1433863141=Parittas"">Fix it here</a>"
30794	22688	kusīta 1	adj					lazy; slack; inactive; apathetic		ленивый; вялый; неактивный; апатичный	kusīda, kuṣīda	√sad	sit	1, 6	√sad	･	1	a	sink, sit, settle	√sad + a > sada > sīda (irreg)	ku + sīda > sīta + a	kita	a	a > ī<br>d > t	kammadhāraya	ku + sīda	DHP 007	yamakavaggo	subh'ānupassiṃ viharantaṃ,<br>indriyesu asaṃvutaṃ,<br>bhojanamhi c'āmattaññuṃ,<br><b>kusītaṃ</b> hīnavīriyaṃ,<br>taṃ ve pasahati māro,<br>vāto rukkhaṃ'va dubbalaṃ.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kusīta 1&entry.1433863141=Parittas"">Fix it here</a>"
33645	50951	mattaññū	adj, comp				+loc	knowing the correct measure (in); knowing the limit (in); moderate (in)	measure knowing	знающий меру; умеренный	mātrā + jñā										matta + ñū				dutiyā tappurisa	matt<b>aṃ</b> + ñū	DHP 008	yamakavaggo	asubh'ānupassiṃ viharantaṃ,<br>indriyesu susaṃvutaṃ,<br>bhojanamhi ca <b>mattaññuṃ</b>,<br>saddhaṃ āraddhavīriyaṃ,<br>taṃ ve nappasahati māro,<br>vāto selaṃ'va pabbataṃ.		[sound:mattaññū.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=mattaññū&entry.1433863141=Parittas"">Fix it here</a>"
10726	9834	asubhānupassī	adj, comp	neg				observing ugliness; seeing unattractiveness		наблюдающий непривлекательность; созерцающий нечистоту	aśubha + anupaśyin										asubha + anupassī				dutiyā tappurisa	asubh<b>aṃ</b> + anupassī	DHP 008	yamakavaggo	<b>asubh'ānupassiṃ</b> viharantaṃ,<br>indriyesu susaṃvutaṃ,<br>bhojanamhi ca mattaññuṃ,<br>saddhaṃ āraddhavīriyaṃ,<br>taṃ ve nappasahati māro,<br>vāto selaṃ'va pabbataṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=asubhānupassī&entry.1433863141=Parittas"">Fix it here</a>"
55514	64991	sela 1	adj, from silā					rock; rocky; stone; stony		каменистый; твердый; скальный	śilā										silā > selā + *a	taddhita	*a	i > e			DHP 008	yamakavaggo	asubh'ānupassiṃ viharantaṃ,<br>indriyesu susaṃvutaṃ,<br>bhojanamhi ca mattaññuṃ,<br>saddhaṃ āraddhavīriyaṃ,<br>taṃ ve nappasahati māro,<br>vāto <b>selaṃ</b>'va pabbataṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sela 1&entry.1433863141=Parittas"">Fix it here</a>"
49681	58040	saddha 1	adj, from saddhā					faithful; confident; believing; devoted; trusting	having faith	верный; уверенный; верующий	śraddha	√dhā	put	1, 2, 3	√dhā	･	1	a	place, support		sad + √dhā + ā + a<br>saddhā + a	taddhita	a				DHP 008	yamakavaggo	asubh'ānupassiṃ viharantaṃ,<br>indriyesu susaṃvutaṃ,<br>bhojanamhi ca mattaññuṃ,<br><b>saddhaṃ</b> āraddhavīriyaṃ,<br>taṃ ve nappasahati māro,<br>vāto selaṃ'va pabbataṃ.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saddha 1&entry.1433863141=Parittas"">Fix it here</a>"
42632	43520	paridahati	pr			trans	+acc	wears; puts on; clothes oneself (with)	puts around	носит; одевает	paridhā	√dhā	put	1, 2, 3	√dhā	･	1	a	place, support	√dhā + a > dhā > daha (irreg)	pari + daha + ti						DHP 009	yamakavaggo	anikkasāvo kāsāvaṃ,<br>yo vatthaṃ <b>paridahissati</b>,<br>apeto damasaccena,<br>na so kāsāvam'arahati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=paridahati&entry.1433863141=Parittas"">Fix it here</a>"
6027	4112	anikkasāva	adj, from na kasāva	neg x2				impure; corrupt; filthy	not without impurity	нечистый; испорченный; грязный; не безупречный	aniṣkaṣāya										na > a + nir + kasāva				kammadhāraya	na + nikkasāva	DHP 009	yamakavaggo	<b>anikkasāvo</b> kāsāvaṃ,<br>yo vatthaṃ paridahissati,<br>apeto damasaccena,<br>na so kāsāvam'arahati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=anikkasāva&entry.1433863141=Parittas"">Fix it here</a>"
8743	6744	apeta 1	pp of apeti				+instr	without; devoid (of); free (from); -less	gone away	исчезнувший; без; свободный (от); избавленный (от)	apeta	√i	go	1, 2	√i	･	1	a	come, go	√i + a > e	apa + e + ta	kita	ta	i > e			DHP 009	yamakavaggo	anikkasāvo kāsāvaṃ,<br>yo vatthaṃ paridahissati,<br><b>apeto</b> damasaccena,<br>na so kāsāvam'arahati.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=apeta 1&entry.1433863141=Parittas"">Fix it here</a>"
49498	57121	sacca 1	adj, from sat					true; correct; accurate; honest; reliable		правдивый; правильный; честный; надежный	satya	√as	be	2	√as	･	1	a	be	√as + a > asa > sa (irreg)	sa + nta > santa > sat + ya<br>sat + ya	taddhita	ya	ty > cc			DHP 010	yamakavaggo	yo ca vantakasāvassa, sīlesu susamāhito.<br>upeto dama<b>saccena</b>, sa ve kāsāvam'arahati.		[sound:sacca.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sacca 1&entry.1433863141=Parittas"">Fix it here</a>"
27882	21500	kāsāvamarahati	pr, comp vb					is worthy of the monk’s robe	worthy of the brown red robe	достойный монашеской одежды	kāṣāya + arhati										kāsāvaṃ + arahati						DHP 010	yamakavaggo	yo ca vantakasāvassa,<br>sīlesu susamāhito,<br>upeto damasaccena,<br>sa ve <b>kāsāvam'arahati</b>.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kāsāvamarahati&entry.1433863141=Parittas"">Fix it here</a>"
27873	20744	kasāva 1	masc					(of gold) sediment; impurity; dross	brown-red colour	осадок; загрязненность; шлак (от золота)	kaṣāya																DHP 010	yamakavaggo	yo ca vanta<b>kasāvassa</b>, sīlesu susamāhito.<br>upeto damasaccena, sa ve kāsāvam'arahati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kasāva 1&entry.1433863141=Parittas"">Fix it here</a>"
51882	60835	sammāsaṅkappa 1	masc, comp					correct intention; right volition		верное намерение; правильное мышление	samyaksaṃkalpa										sammā + saṅkappa				kammadhāraya	sammā + saṅkappa	DHP 010	yamakavaggo	sārañ'ca sārato ñatvā,<br>asārañ'ca asārato,<br>te sāraṃ adhigacchanti,<br><b>sammāsaṅkappa</b>gocarā.		[sound:sammāsaṅkappa.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sammāsaṅkappa 1&entry.1433863141=Parittas"">Fix it here</a>"
63425	16491	upeta 1	pp of upeti				+instr	endowed (with); possessed (of); having	approached	наделенный; обладающий; достигший	upeta	√i	go	1, 2	√i	･	1	a	come, go	√i + a > e	upa + e + ta	kita	ta	i > e			DHP 010	yamakavaggo	yo ca vantakasāvassa,<br>sīlesu susamāhito,<br><b>upeto</b> damasaccena,<br>sa ve kāsāvam'arahati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=upeta 1&entry.1433863141=Parittas"">Fix it here</a>"
27879	21496	kāsāva 2	nt, from kasāva					brown red robe; yellow brown robe		коричнево-красное одеяние; желто-коричневое одеяние	kāṣāya										kasāva > kāsāva + *a	taddhita	*a	a > ā			DHP 010	yamakavaggo	yo ca vantakasāvassa, sīlesu susamāhito.<br>upeto damasaccena, sa ve <b>kāsāvam'</b>arahati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kāsāva 2&entry.1433863141=Parittas"">Fix it here</a>"
65026	66232	vantakasāva	adj, comp					free from impurity; without corruption		свободный от загрязнений; порчи; очищенный от пятен	vānta + kaṣāya										vanta + kasāva				dutiyā tappurisa	vanta + kasāv<b>aṃ</b>	DHP 010	yamakavaggo	yo ca <b>vantakasāvassa</b>,<br>sīlesu susamāhito,<br>upeto damasaccena,<br>sa ve kāsāvam'arahati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vantakasāva&entry.1433863141=Parittas"">Fix it here</a>"
57861	64446	susamāhita 2	adj, from samāhita				+loc	(of behaviour) thoroughly composed (in); well controlled (in)		(о поведении) полностью устойчивый (в); хорошо управляемый (в)	susamāhita	√dhā	put	1, 2, 3	√dhā	･	1	a	place, support		su + saṃ + ā + √dhā > (da)h + ita	kita	ita	ṃ > m<br>dhā > h	kammadhāraya	su + samāhita	DHP 010	yamakavaggo	yo ca vantakasāvassa,<br>sīlesu <b>susamāhito</b>,<br>upeto damasaccena,<br>sa ve kāsāvam'arahati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=susamāhita 2&entry.1433863141=Parittas"">Fix it here</a>"
9345	8900	arahati 1	pr			trans	+acc	is worthy (of); deserves; merits		является достойным; заслуживает	arhati	√arh	deserve	1	√arah	･	1	a	deserve, be worthy	√arah + a > araha	araha + ti						DHP 010	yamakavaggo	yo ca vantakasāvassa, sīlesu susamāhito.<br>upeto damasaccena, sa ve kāsāvam'<b>arahati</b>.		[sound:arahati.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=arahati 1&entry.1433863141=Parittas"">Fix it here</a>"
17879	31962	damasacca	nt, abstr, comp					self-restraint and truth; self-control and honesty		самоконтроль и правдивость	dama + satya										dama + sacca				dvanda	dama <b>ca</b> sacca <b>ca</b>	DHP 010	yamakavaggo	yo ca vantakasāvassa,<br>sīlesu susamāhito,<br>upeto <b>damasaccena</b>,<br>sa ve kāsāvam'arahati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=damasacca&entry.1433863141=Parittas"">Fix it here</a>"
17868	31953	dama	masc, from dammati					taming; restraint; self-control		сдержанность; самоконтроль	dama	√dam	control	4	√dam	･	3	ya	be tame		√dam + a	kita	a				DHP 010	yamakavaggo	yo ca vantakasāvassa, sīlesu susamāhito.<br>upeto <b>dama</b>saccena, sa ve kāsāvam'arahati.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dama&entry.1433863141=Parittas"">Fix it here</a>"
33965	52621	micchāsaṅkappa 1	masc, comp					wrong intention; wrong notion; wrong idea; wrong concept		неправильное намерение; неверное мышление	mithyā + saṃkalpa										micchā + saṅkappa				kammadhāraya	micchā + saṅkappa	DHP 011	yamakavaggo	asāre sāramatino,<br>sāre c'āsāradassino,<br>te sāraṃ n'ādhigacchanti,<br><b>micchāsaṅkappa</b>gocarā.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=micchāsaṅkappa 1&entry.1433863141=Parittas"">Fix it here</a>"
10229	9704	asāradassī	adj, comp	neg			+loc	who perceive no essence (in); seeing no substance (in)		который воспринимает отсутствие сути (в)	na + sāra + darśin										na > a + sāra + dassī				dutiyā tappurisa	asār<b>aṃ</b> + dassī	DHP 011	yamakavaggo	asāre sāramatino,<br>sāre ca-<b>asāradassino</b>,<br>te sāraṃ n'ādhigacchanti,<br>micchāsaṅkappagocarā.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=asāradassī&entry.1433863141=Parittas"">Fix it here</a>"
54535	62487	sāramatī	adj, comp				+loc	who perceive essence (in); believing there is substance (in); thinking there is permanence (in)		кто воспринимает сущность (в); верящий что есть суть (в); думающий что есть ценность (в)	sāra + mati										sāra + matī				dutiyā tappurisa	sār<b>aṃ</b> + matī	DHP 011	yamakavaggo	asāre <b>sāramatino</b>,<br>sāre c'āsāradassino,<br>te sāraṃ n'ādhigacchanti,<br>micchāsaṅkappagocarā.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sāramatī&entry.1433863141=Parittas"">Fix it here</a>"
